HER_A_Local_DonneeBrute
Calque,Style,Ville,Batiment,Niveau,Local,Surface,TypologieEspace,Societe,Division,Service,(CP)_PosteTravail,(CP)_PositionCollaborative,(CP)_PostePassage,[(CP)_PosteTravail]+[(CP)_PositionCollaborative]+[(CP)_PostePassage],Quantité,
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,01,52.91,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,014,323.07,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,018,39.84,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,019,4.89,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,020,4.06,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,021,326.9,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,034,85.49,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,054,10.37,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,072,2.79,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,072,6.17,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,077,52.78,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,084,41.05,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,004,45.67,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,018,263.69,Restaurant,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,050,11.49,Salle de réunion,--,--,--,0,8,0,8 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,1.08,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,,3.49,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,0.70,1.23,Sanitaire,--,--,--,0,0,0,0 pos.,1
HER_PANTIN_CIA_RDC|HER_A_Local,HER_A_Local,,CIA,RDC,0.70,1.24,Sanitaire,--,--,--,0,0,0,0 pos.,1
