HER_A_Local_DonneeBrute
Calque,Style,Ville,Batiment,Niveau,Local,Surface,TypologieEspace,Societe,Division,Service,(CP)_PosteTravail,(CP)_PositionCollaborative,(CP)_PostePassage,[(CP)_PosteTravail]+[(CP)_PositionCollaborative]+[(CP)_PostePassage],Quantité,
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,521,13.24,Bureau,HI,HERMES INTERNATIONAL,DIR. FINANCIERE HMS,1,3,0,4 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,4.98,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,6.85,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,60.85,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,531,4.57,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,531,73.2,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,532,20.1,Circulation horizontale,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.59,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,0.64,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,3.13,LTE,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,526,9.63,Local technique,--,--,--,0,0,0,0 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,524,32.48,Pause Détente,--,--,--,0,8,0,8 pos.,1
HER_PARIS_13-15-LVL_R+5|HER_A_Local,HER_A_Local,,13-15 LVL,R+5,,3.37,Reprographie,--,--,--,0,0,0,0 pos.,1
